productId,area,price,floors,bedroom,toilet,facade,furniture,status_doc,district_name,ggmap_e,ggmap_n,product_link,district_id,market,hospital,elevator
39724347,42.0,4390.0,2.0,2.0,2.0,,1,1,phu-nhuan,106.684457795172,10.8067389959402,https://batdongsan.com.vn/ban-nha-rieng-phuong-5-16/nhinh-4ty-rong-hon-40m2-2-tang-2pn-ke-phan-xich-long-5-phu-nhuan-pr39724347,68.0,0,0,0
39867374,100.0,14300.0,2.0,4.0,3.0,,1,1,binh-thanh,106.7134492,10.8106097,https://batdongsan.com.vn/ban-nha-rieng-duong-xo-viet-nghe-tinh-phuong-26/mat-tien-hem-kinh-doanh-p26-binh-thanh-100m2-dong-tien-20tr-thang-gia-14-3-ty-pr39867374,66.0,0,0,0
39539453,60.0,5790.0,3.0,3.0,3.0,3.0,1,1,phu-nhuan,106.683011438528,10.7985560309823,https://batdongsan.com.vn/ban-nha-rieng-phuong-1-22/khu-vip-1-phu-nhuan-thong-phan-xich-long-60m2-3pn-chi-5ty79-tl-pr39539453,68.0,1,1,0
39851337,78.0,14300.0,3.0,,,5.3,1,1,quan-5,106.6803131,10.7580634,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-2-15/ban-moi-quan-5-dt-60m2-ngang-5-3m-gia-chi-14-3-ty-pr39851337,57.0,0,0,0
39866971,47.9,4380.0,3.0,3.0,3.0,4.0,1,1,quan-12,106.6774898,10.8540522,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-loc-8-phuong-thanh-loc-3/-dep-so-ngay-tl08-giap-go-vap-4x13-tret-2-lau-full-noi-that-pr39866971,64.0,0,0,0
39867010,64.5,10500.0,2.0,2.0,2.0,4.2,1,1,quan-1,106.6901455,10.7613928,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-dinh-xu-phuong-nguyen-cu-trinh/-hem-xe-hoi-dau-truoc-quan-1-moi-nhu-hinh-dang-chi-10-ty-pr39867010,53.0,0,0,0
39866572,40.0,9980.0,5.0,5.0,4.0,,1,1,quan-1,106.6879249,10.7588098,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-canh-chan-phuong-cau-kho/ban-moi-dep-quan-1-oto-dau-cua-5-tang-5-pn-thong-tran-hung-dao-gia-9-ty-98-pr39866572,53.0,1,1,0
39863595,59.0,10500.0,4.0,4.0,4.0,,1,1,quan-10,106.6667104,10.7763961,https://batdongsan.com.vn/ban-nha-rieng-duong-su-van-hanh-phuong-13-5/hiem-hem-xe-hoi-tranh-kinh-doanh-q10-dt-59m2-x4-tang-chi-10-5-ty-pr39863595,62.0,0,1,0
39865903,52.5,17900.0,3.0,4.0,8.0,5.5,1,1,quan-10,106.6723788,10.772208,https://batdongsan.com.vn/ban-nha-rieng-duong-le-hong-phong-phuong-12-5/ban-mat-tien-hem-xe-hoi-12m-839-p-quan-10-dt-5-3x12m-chi-17-9ty-pr39865903,62.0,0,0,0
39572362,57.0,5700.0,3.0,3.0,3.0,3.0,0,1,phu-nhuan,106.6820352,10.7986726,https://batdongsan.com.vn/ban-nha-rieng-duong-doan-thi-diem-phuong-1-22/ban-nh-60m2-5-7-ty-pr39572362,68.0,0,0,0
38943440,68.0,7600.0,4.0,4.0,5.0,6.0,1,1,nha-be,106.736207178583,10.6918801533681,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-thi-dong-thi-tran-nha-be/-pho-04-lau-hien-dai-mat-tien-6m-xay-dung-moi-full-noi-that-cao-cap-tt-be-pr38943440,76.0,1,1,0
38716906,50.0,5990.0,4.0,4.0,5.0,4.0,1,1,nha-be,106.740852,10.692858,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-thi-tran-nha-be/-pho-04-tang-hien-dai-xay-dung-moi-mat-tien-8m-full-noi-that-kdc-thesun-pr38716906,76.0,1,0,0
39865871,52.0,3850.0,2.0,2.0,2.0,,0,0,quan-8,106.6900445,10.7454408,https://batdongsan.com.vn/ban-nha-rieng-duong-duong-ba-trac-phuong-1-17/n-p1-q8-hem-3-sec-ngang-4-6m-dai-13m-chi-nhinh-3-ty-pr39865871,60.0,0,0,0
39866128,180.0,,,,,9.0,0,1,quan-12,106.62430189114,10.8394755141551,https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-hung-thuan-1/can-ban-gap-tro-2-mat-tien-p-q12-co-dt-9m-x-20m-6-7-ty-pr39866128,64.0,1,0,0
39592749,16.0,2750.0,2.0,2.0,2.0,3.1,1,1,binh-thanh,106.6725298,10.8149155,https://batdongsan.com.vn/ban-nha-rieng-duong-bach-dang-phuong-15-5/ban-moi-dep-o-ngay-hem-ba-gac-gan-mt-p-15-binh-thanh-16m2-2pn-chi-2-ty75-pr39592749,66.0,1,0,0
39865751,100.0,22000.0,,5.0,5.0,7.2,0,1,quan-1,106.6949099,10.7649298,https://batdongsan.com.vn/ban-nha-rieng-duong-de-tham-phuong-cau-ong-lanh/can-ban-hem-lon-cut-quan-1-gan-pho-tay-khu-vuc-yen-thoang-pr39865751,53.0,1,0,0
39866263,56.0,10500.0,4.0,4.0,4.0,4.0,0,1,tan-binh,106.6404758,10.7957401,https://batdongsan.com.vn/ban-nha-rieng-duong-ba-van-phuong-14-10/hxt-6m-p14-tb-4-tang-4pn-o-kd-da-nganh-4x14m-10-ty-x-tl-pr39866263,69.0,0,0,0
39866236,91.95,12500.0,,,,6.13,1,1,quan-3,106.6760435,10.7808177,https://batdongsan.com.vn/ban-nha-rieng-duong-cach-mang-thang-tam-phuong-10-3/ban-8-p10-quan-3-dt-6x15-gia-12-5-ty-pr39866236,55.0,0,0,0
39865724,85.0,16000.0,4.0,4.0,5.0,,1,1,quan-3,106.6772786,10.7881558,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-sy-phuong-14-1/chu-ban-hem-vip-386-dt-4-7x18-4-tang-gia-16-ty-tl-pr39865724,55.0,0,0,0
39865299,60.0,,1.0,2.0,2.0,4.0,0,1,quan-12,106.62522338347,10.8637756857823,https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-chanh-hiep-1/can-ban-gap-can-p-q-12-co-dt-4m-x-15m-1-tret-1-lung-gia-2-35-ty-pr39865299,64.0,0,0,0
39576717,462.88,30000.0,5.0,60.0,60.0,6.0,1,1,thu-duc,106.744064314635,10.8646129121408,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-viet-phuong-tang-nhon-phu-a-1/can-ho-dich-vu-60-phong-hem-nhua-10m-462m2-ngang-6m-no-hau-thu-nhap-150trieu-thang-1155m2-san-pr39576717,71.0,1,0,0
39865268,64.0,5200.0,3.0,4.0,5.0,4.0,0,1,binh-tan,106.5937895,10.7918671,https://batdongsan.com.vn/ban-nha-rieng-duong-so-10-phuong-binh-hung-hoa-b/ban-64m2-gia-5ty2-dt-4x16-duc-3-tam-4p-5wc-ngay-trung-tam-cho-lien-khu-5-6thong-duongso-10-pr39865268,65.0,1,0,0
39705715,64.0,9450.0,6.0,4.0,5.0,4.0,1,1,tan-binh,106.6468683,10.7853234,https://batdongsan.com.vn/ban-nha-rieng-duong-dang-minh-tru-phuong-11-10/tan-binh-giap-bau-cat-hxh-vao-6-tang-x-4m-x-16m-chi-hon-9-ty-chu-gap-gap-ban-pr39705715,69.0,1,0,1
39865160,54.0,5300.0,3.0,4.0,5.0,6.0,1,0,binh-tan,106.5946265,10.8079593,https://batdongsan.com.vn/ban-nha-rieng-duong-so-1-phuong-binh-hung-hoa-b/an-gia-5ty3dt-54m2-duc-3-tam-4p-5wc-hxh-thong-ngay-1-vao-pr39865160,65.0,0,0,0
39865032,115.0,,3.0,4.0,4.0,5.0,0,1,phu-nhuan,106.6876137,10.7987042,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-xich-long-phuong-2-21/mat-tien-thuc-khu-2-phu-nhuan-khu-ngang-5m-pr39865032,68.0,0,0,0
23076479,111.0,22500.0,4.0,8.0,6.0,6.0,1,0,quan-7,106.7085171,10.731514,https://batdongsan.com.vn/ban-nha-rieng-duong-bui-bang-doan-phuong-tan-phong-9-prj-khu-nha-pho-hung-gia/-phuoc-phu-my-quan-7-so-hong-thang-may-ban-22-5-ty-lh-0909591666-pr23076479,59.0,0,0,1
31379178,148.0,39000.0,4.0,8.0,8.0,8.0,0,1,quan-7,106.709373474121,10.7324647903442,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-linh-phuong-tan-phong-9-prj-khu-nha-pho-hung-gia/ban-goc-cong-vien-phuoc-phu-my-quan-7-so-hong-35-ty-lh-0909591666-pr31379178,59.0,0,0,0
39863110,230.0,57000.0,3.0,,,,1,0,quan-2,106.7323097,10.8064331,https://batdongsan.com.vn/ban-nha-rieng-pho-64-phuong-thao-dien/can-ban-toan-quan-2-gia-57ty-pr39863110,54.0,0,0,0
39865003,50.3,5600.0,3.0,4.0,3.0,,1,1,thu-duc,106.7411751,10.8403859,https://batdongsan.com.vn/ban-nha-rieng-duong-kha-van-can-phuong-linh-dong/-ban-dep-1t2l-hem-xe-hoi-gan-vong-xoay-pham-no-hau-dt-50m2-gia-5-6ty-pr39865003,71.0,1,0,0
35537275,126.0,39000.0,,,,7.0,0,1,quan-7,106.71489715576172,10.727806091308594,https://batdongsan.com.vn/ban-nha-rieng-duong-ha-huy-tap-phuong-tan-phong-9-prj-phu-my-hung/ban-pho-thuong-mai-quan-7-so-hong-gia-39-ty-pr35537275,59.0,0,0,0
37002532,100.0,16000.0,4.0,5.0,6.0,5.0,1,1,binh-thanh,106.701561160483,10.8256341562056,https://batdongsan.com.vn/ban-nha-rieng-phuong-13-7/ban-5-tam-moi-co-ho-ca-koi-ngay-dh-van-lang-p-13-binh-thanh-5x20m-5-pn-pr37002532,66.0,1,1,0
39864120,71.9,4990.0,4.0,5.0,5.0,4.0,1,1,quan-12,106.652404,10.882416,https://batdongsan.com.vn/ban-nha-rieng-duong-thoi-an-13-phuong-thoi-an-1/-dep-moi-xay-ta13-4x19-tret-3-lau-hem-xe-tai-dau-cua-ngay-cho-tran-thi-co-pr39864120,64.0,1,0,0
39862313,64.9,13000.0,3.0,5.0,5.0,,0,1,quan-3,106.6854355,10.7913273,https://batdongsan.com.vn/ban-nha-rieng-duong-ly-chinh-thang-phuong-vo-thi-sau/ban-hxh-60-31-q3-pr39862313,55.0,1,1,0
39864545,75.0,5600.0,2.0,2.0,2.0,,1,1,thu-duc,106.7645936,10.8507321,https://batdongsan.com.vn/ban-nha-rieng-duong-vo-van-ngan-phuong-linh-chieu/ban-gap-moi-dep-1t1l-ngay-sat-vi-tri-cao-rao-xe-hoi-tan-75m2-5-6-ty-pr39864545,71.0,1,0,0
39355082,67.7,5900.0,3.0,4.0,5.0,4.0,1,1,quan-9,106.7689177,10.8312792,https://batdongsan.com.vn/ban-nha-rieng-duong-79-1-phuong-phu-huu-2/can-ban-gap-3-tang-7m-p-dien-tich-67-7m2-pr39355082,61.0,0,1,0
39864423,100.0,7600.0,3.0,6.0,7.0,5.0,0,1,binh-tan,106.6068019,10.7925535,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-ky-tan-quy-phuong-binh-hung-hoa/ccg-ban-dt-5-x-20-gia-7ty6-duc-3-g-6p-7wc-ngay-eaon-quy-pr39864423,65.0,0,0,0
39864211,60.0,5200.0,4.0,4.0,5.0,4.0,0,1,binh-tan,106.6031191,10.7683224,https://batdongsan.com.vn/ban-nha-rieng-duong-ma-lo-phuong-binh-tri-dong-a/ban-60m2-4x15-hem-xe-hoi-4-tang-4pn-5wc-gan-benh-vien-tan-huong-2-pr39864211,65.0,0,1,0
39864046,25.0,3800.0,3.0,3.0,3.0,,0,1,quan-10,106.6717312,10.7646674,https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-vien-phuong-9-9/ban-trung-tam-gia-tot-quan-10-tret-2-lau-tum-san-thuong-pr39864046,62.0,0,0,0
39864143,66.0,14000.0,3.0,5.0,5.0,,0,1,quan-10,106.6643099,10.7746793,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-thai-phuong-14-5/ban-gap-ngay-nga-tu-3-2-tret-2-lau-st-5pn-5wc-hem-oto-thong-lon-pr39864143,62.0,0,0,0
38251254,49.0,4650.0,3.0,,,4.0,0,1,binh-tan,106.6106917,10.7227137,https://batdongsan.com.vn/ban-nha-rieng-duong-ho-hoc-lam-phuong-an-lac-6/ban-c-hem-3m-so-ng-so-huu-lau-dai-pr38251254,65.0,1,0,0
39832056,46.0,8450.0,2.0,2.0,2.0,4.0,1,1,quan-1,106.6920197,10.7641573,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-hung-dao-phuong-co-giang/-trung-tam-quan-1-khu-bui-vien-d-hem-cuc-rong-46m2-chi-8-45ty-pr39832056,53.0,0,0,0
39174947,160.0,10500.0,,,,7.6,0,1,quan-12,106.6174955,10.8290483,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-thoi-nhat-12-phuong-tan-thoi-nhat-1/ban-mat-tien-cho-lac-quang-7-6x23-hxt-ttn-quan-12-pr39174947,64.0,1,0,0
39576705,104.4,23000.0,3.0,4.0,3.0,6.0,0,1,quan-10,106.6763964,10.7730111,https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-12-5/ban-hem-vip-3-2-6x12-dien-tich-khung-sieu-pham-dau-tu-pr39576705,62.0,0,0,0
39863311,120.0,7700.0,2.0,3.0,3.0,7.0,1,1,binh-tan,106.6087687,10.7963609,https://batdongsan.com.vn/ban-nha-rieng-duong-so-8-phuong-binh-hung-hoa/mat-tien-kinh-doanh-ngay-eon-tan-phu-120m2-ngang-7m-hiem-giam-1-ty-gia-con-7ty-thuong-luong-pr39863311,65.0,0,0,0
39863936,59.5,15000.0,5.0,5.0,6.0,,0,1,quan-10,106.6763964,10.7730111,https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-12-5/ban-gap-cx-nguyen-trung-truc-quan-10-5pn-6wc-tret-4-lau-st-dang-cho-thue-24-trieu-thang-pr39863936,62.0,0,0,0
39862046,83.0,17500.0,3.0,3.0,3.0,5.0,1,1,binh-tan,106.6180417,10.7517002,https://batdongsan.com.vn/ban-nha-rieng-duong-so-7-phuong-an-lac-a/-mtkd-7-khu-ten-lua-dt-5x16-5m-2-5-tam-gia-17-5-ty-pr39862046,65.0,1,1,0
39831573,80.0,7680.0,3.0,5.0,3.0,4.0,1,1,tan-phu,106.6374059,10.7908254,https://batdongsan.com.vn/ban-nha-rieng-duong-luy-ban-bich-phuong-tan-thanh/-hem-12m-p-q-phu-80m2-3-g-moi-dep-nhinh-7-ty-pr39831573,70.0,0,0,0
39649135,25.0,4350.0,3.0,2.0,3.0,,1,1,phu-nhuan,106.6811704,10.8038786,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-dinh-chieu-phuong-4-19/nhinh-4ty-4-tang-2pn-lon-ngay-khu-phan-xich-long-noi-dai-4-phu-nhuan-gap-ban-pr39649135,68.0,1,1,0
38819478,86.0,17000.0,2.0,7.0,3.0,,0,1,quan-7,106.7099048,10.7518118,https://batdongsan.com.vn/ban-nha-rieng-pho-tran-xuan-soan-phuong-tan-kieng/-ban-mtkd-quan-7-pr38819478,59.0,0,0,0
39590118,90.0,7890.0,4.0,5.0,4.0,,1,1,tan-phu,106.6140474,10.8081025,https://batdongsan.com.vn/ban-nha-rieng-duong-kenh-19-5-phuong-son-ky/hiem-ban-hxh-19-5-90m2-2lau-st-7-89ty-gan-aeon-pr39590118,70.0,1,1,0
39831113,67.0,17300.0,5.0,10.0,11.0,4.2,1,1,quan-3,106.6772786,10.7881558,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-sy-phuong-14-1/ban-gap-chdv-67m2-5-tang-10p-khep-kin-p14-q3-san-hd-thue-50t-thang-chi-17-3-ty-pr39831113,55.0,0,1,0
39824535,50.0,4800.0,3.0,5.0,3.0,4.0,1,0,binh-tan,106.5912504,10.7927031,https://batdongsan.com.vn/ban-nha-rieng-duong-so-8-phuong-binh-hung-hoa-b/-pho-tan-hem-xe-hoi-5-tang-moi-o-ngay-pr39824535,65.0,0,0,0
39863323,60.0,5300.0,2.0,3.0,3.0,4.0,1,1,tan-phu,106.6323898,10.7641175,https://batdongsan.com.vn/ban-nha-rieng-duong-luy-ban-bich-phuong-tan-thoi-hoa/sieu-pham-phu-hem-o-to-thong-60m2-2-g-full-noi-that-cao-cap-nhinh-5-ty-pr39863323,70.0,1,1,0
39863292,59.3,10000.0,,,,,1,1,quan-10,106.6672844,10.7615915,https://batdongsan.com.vn/ban-nha-rieng-duong-hoa-hao-phuong-5-12/can-ban-cap-2-hem-dg-q5-dien-tich-59-3m-pr39863292,62.0,0,0,0
39647690,45.5,6400.0,2.0,2.0,3.0,3.5,1,1,phu-nhuan,106.6811704,10.8038786,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-dinh-chieu-phuong-4-19/-hxh-6m-cu-xa-p-nhuan-2pn-3wc-gan-cho-truong-hoc-pr39647690,68.0,1,0,0
39862879,93.0,4400.0,2.0,3.0,2.0,4.0,1,1,thu-duc,106.7411751,10.8403859,https://batdongsan.com.vn/ban-nha-rieng-duong-kha-van-can-phuong-linh-chieu/-2tang-moi-93m2-3pnchi-4-4ty-ngan-hang-cho-vay-4ty-ngay-chieu-pr39862879,71.0,1,0,0
39593595,33.8,2920.0,1.0,2.0,2.0,,0,1,quan-12,106.6428303,10.8661069,https://batdongsan.com.vn/ban-nha-rieng-duong-truong-thi-hoa-phuong-tan-thoi-hiep/kdkd-ban-so-hong-quan-12-hoa-pr39593595,64.0,0,0,0
39828565,30.0,1980.0,2.0,3.0,2.0,,0,0,quan-12,106.6556575,10.8760697,https://batdongsan.com.vn/ban-nha-rieng-duong-thoi-an-phuong-thoi-an-1/ban-so-hong-chung-dong-so-huu-quan-12-an-pr39828565,64.0,0,0,0
39719687,100.0,14900.0,4.0,5.0,5.0,5.0,1,1,tan-binh,106.647455,10.7835947,https://batdongsan.com.vn/ban-nha-rieng-duong-ni-su-huynh-lien-phuong-10-10/hiem-hem-nhu-mat-tien-10m-via-he-5m-dt5x20-k-doanh-giap-lac-long-quan-tan-binh-chi-14-x-ty-pr39719687,69.0,1,1,0
39719859,63.0,10900.0,4.0,5.0,5.0,4.5,1,1,tan-binh,106.6509353,10.7843361,https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-8-14/hiem-chi-1-can-10m-ngay-cho-tan-binh-dt-4-5x15-2-x3-tang-chi-11-5-ty-tl-pr39719859,69.0,1,0,0
39862532,39.0,6750.0,2.0,2.0,,,0,1,binh-thanh,106.709438,10.8034527,https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-bo-linh-phuong-15-5/-hxh-6m-ngay-vong-xoay-hang-xanh-39m2-6ty750-lh-pr39862532,66.0,0,0,0
39205013,44.5,3300.0,2.0,2.0,1.0,4.0,1,1,quan-8,106.6339879,10.727319,https://batdongsan.com.vn/ban-nha-rieng-duong-me-coc-phuong-15-2/chinh-chu-ban-dang-co-viec-can-pr39205013,60.0,0,0,0
39862326,60.0,5000.0,,4.0,5.0,,1,1,binh-tan,106.5919493,10.7982629,https://batdongsan.com.vn/ban-nha-rieng-duong-lien-khu-4-5-phuong-binh-hung-hoa-b/an-hem-151-4-5-hh-tan-pr39862326,65.0,1,0,0
39522890,135.0,27500.0,,,,,0,0,go-vap,106.6504937,10.8434824,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-khoi-phuong-11-8/-2-mat-tien-5-tang-hxh-go-vap-7-5-x-18-27-5-ty-pr39522890,67.0,0,0,1
39626731,30.0,2029.9999999999998,4.0,4.0,3.0,3.2,0,0,quan-12,106.6498751,10.8825033,https://batdongsan.com.vn/ban-nha-rieng-duong-thoi-an-12-phuong-thoi-an-1/-so-chung-1-tret-3-lau-gia-2-ty-pr39626731,64.0,0,0,0
39862028,66.0,5500.0,3.0,3.0,3.0,4.0,0,1,binh-tan,106.6003259,10.7664092,https://batdongsan.com.vn/ban-nha-rieng-duong-huong-lo-2-phuong-binh-tri-dong-a/ban-hem-xe-hoi-thong-ngay-2-66m2-3-tang-pr39862028,65.0,0,1,0
39837252,56.0,4550.0,2.0,2.0,2.0,4.7,1,1,binh-tan,106.5997766,10.7804115,https://batdongsan.com.vn/ban-nha-rieng-duong-ma-lo-phuong-binh-hung-hoa-a/ban-gap-2-tang-hxt-dt-56m2-gia-chi-4-55ty-q-tan-pr39837252,65.0,0,0,0
39438135,49.0,10500.0,5.0,,,4.0,0,0,quan-11,106.6439158,10.7587309,https://batdongsan.com.vn/ban-nha-rieng-duong-minh-phung-phuong-8-11/mat-tien-kd-24-7-gan-4mx13-5m-6-tang-gia-tot-chi-10-9-ty-pr39438135,63.0,1,0,0
39662144,160.0,25500.0,4.0,5.0,5.0,8.0,1,1,binh-tan,106.6174048,10.7501313,https://batdongsan.com.vn/ban-nha-rieng-duong-so-5-phuong-an-lac-a/biet-thu-co-ham-view-cong-vien-dt-8x20m-noi-that-cao-cap-xay-4-tang-gia-26-5-ty-pr39662144,65.0,0,1,0
39707163,91.7,12500.0,3.0,4.0,5.0,5.8,1,1,quan-2,106.767136,10.769867,https://batdongsan.com.vn/ban-nha-rieng-duong-so-2-phuong-thanh-my-loi-prj-khu-dan-cu-thanh-my-loi/ban-2-tp-thu-duc-dt-91-7m2-ngang-5-8m-xay-1-tret-2-lau-gia-12-5ty-pr39707163,54.0,0,0,0
39861172,74.5,11000.0,4.0,3.0,2.0,6.0,1,1,go-vap,106.6488544,10.8388835,https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-8-12/ban-gap-4-tang-moi-dep-lung-linh-cach-chi-40m-4-19-gia-11-ty-pr39861172,67.0,0,0,0
39236441,60.0,8800.0,5.0,4.0,5.0,,1,1,go-vap,106.6389171,10.8324928,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-tu-gian-phuong-12-8/chinh-chu-can-ban-3-can-vip-khu-dong-bo-sang-trong-vi-tri-sieu-dep-thich-hop-mo-van-phong-pr39236441,67.0,1,0,0
39835342,100.0,24000.0,5.0,9.0,,,0,1,quan-3,106.6946102,10.7837974,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-ngoc-thach-phuong-vo-thi-sau/sieu-vi-tri-q3-4-1x25-5-tang-9pn-100tr-thang-24-ty-o925324498-pr39835342,55.0,0,0,1
39861434,66.0,9000.0,3.0,4.0,4.0,3.8,1,1,binh-thanh,106.7026565,10.8195166,https://batdongsan.com.vn/ban-nha-rieng-duong-no-trang-long-phuong-13-7/hem-xe-tai-sat-mat-tien-binh-thanh-3-tang-chi-9-ty-pr39861434,66.0,1,0,0
39835172,100.0,23000.0,5.0,8.0,,,0,1,quan-3,106.686056,10.78773,https://batdongsan.com.vn/ban-nha-rieng-duong-nam-ky-khoi-nghia-phuong-vo-thi-sau/chot-ngay-p7-q3-10x12-5-tang-100tr-thang-23-ty-o925324498-pr39835172,55.0,0,0,1
39861283,56.0,8990.0,4.0,4.0,5.0,4.0,1,0,thu-duc,106.76827,10.873285,https://batdongsan.com.vn/ban-nha-rieng-duong-17-4-phuong-hiep-binh-chanh/tin-that-4-tang-hoan-cong-hxh-17-khu-ben-song-thu-duc-pr39861283,71.0,0,1,0
39525034,41.0,3150.0,1.0,2.0,1.0,4.0,1,1,quan-9,106.7526695,10.8429741,https://batdongsan.com.vn/ban-nha-rieng-duong-11-1-phuong-tang-nhon-phu-b/2-41m2-4m-x-10m-sat-mat-tien-tt-q9-ngap-tran-tien-ich-chi-3ty150-pr39525034,61.0,0,0,0
39673033,60.0,5600.0,3.0,4.0,3.0,4.6,1,1,quan-9,106.7753194,10.8189144,https://batdongsan.com.vn/ban-nha-rieng-duong-475-phuong-phuoc-long-b/mat-tien-3-tang-tct-cach-dxh-70m-475-q9-60m2-4-6m-x-15m-chi-5ty6-pr39673033,61.0,0,0,0
39634074,74.4,11800.0,2.0,2.0,2.0,8.45,1,1,tan-binh,106.6530498,10.7965721,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thai-binh-phuong-12-10/mat-tien-kinh-doanh-dinh-p12-74-4m2-8-45x9m-ngang-hiem-so-vuong-nhinh-11-ty-pr39634074,69.0,0,0,0
39737564,192.0,16000.0,3.0,3.0,3.0,8.0,1,1,go-vap,106.6879003,10.8315926,https://batdongsan.com.vn/ban-nha-rieng-duong-15-phuong-15-6/ban-giam-manh-2-5ty-con-16ty-tl-biet-phu-200m2-03-tang-khong-gian-song-bac-nhat-go-vap-oto-quay-pr39737564,67.0,0,0,0
39726463,52.0,5900.0,4.0,5.0,4.0,4.0,1,0,go-vap,106.6444601,10.8499879,https://batdongsan.com.vn/ban-nha-rieng-duong-53-2-phuong-14-8/ban-chi-hon-5-ty-tl-52m2-hem-6m-oto-toi-dep-4tang-5pn-btct-so-vuong-vuc-pr39726463,67.0,0,0,0
39720296,72.0,5300.0,2.0,3.0,3.0,4.0,0,0,go-vap,106.6649938,10.8497932,https://batdongsan.com.vn/ban-nha-rieng-duong-thong-nhat-phuong-15-6/ban-giam-500tr-con-chi-5-3ty-72m2-hx-tai-quay-dau-360-may-buoc-ra-mat-tien-p15-pr39720296,67.0,0,0,0
39672944,200.0,60000.0,8.0,,,12.0,1,1,tan-binh,106.6670169,10.8118824,https://batdongsan.com.vn/ban-nha-rieng-duong-lam-son-phuong-2-22/ban-toa-hem-xe-hoi-ngay-q-tan-binh-dt-12x20m-ham-7-tang-hdt-190tr-gia-60-ty-tl-pr39672944,69.0,0,0,0
39860598,34.6,8000.0,4.0,3.0,2.0,3.2,1,1,quan-10,106.6652904,10.7721356,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-thai-phuong-12-5/moi-xay-quan-10-4-tang-co-hd-thue-17tr-1-thang-hem-truoc-4m-pr39860598,62.0,0,0,0
39859185,52.0,6000.0,4.0,4.0,3.0,4.1,1,1,binh-tan,106.6031191,10.7683224,https://batdongsan.com.vn/ban-nha-rieng-duong-ma-lo-phuong-binh-tri-dong-a/bn-52m-qun-tn-pr39859185,65.0,0,0,0
37404779,220.0,6380.0,1.0,2.0,1.0,8.8,1,1,quan-12,106.7064036,10.8547214,https://batdongsan.com.vn/ban-nha-rieng-duong-an-phu-dong-3-phuong-an-phu-dong-1/b-gap-8-8x25m-chinh-chu-20-nam-30tr-m2-hxt-ngay-khu-villa-qu-12-pr37404779,64.0,0,0,0
39859930,72.0,9100.0,4.0,4.0,4.0,,0,0,binh-thanh,106.701921,10.8109281,https://batdongsan.com.vn/ban-nha-rieng-duong-chu-van-an-phuong-12-7/sieu-pham-72m2-4-tg-cach-mt-1-c-binh-thach-pr39859930,66.0,0,1,0
39859885,57.0,8300.0,4.0,4.0,4.0,4.14,1,1,thu-duc,106.715063995215,10.8386789221067,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-13-phuong-hiep-binh-phuoc/ban-hem-7m-huong-dong-nam-khu-cao-tang-13-sat-van-phuc-city-an-ninh-sach-se-pr39859885,71.0,1,1,0
39305100,126.0,23000.0,3.0,,,7.0,0,1,quan-7,106.6231259,10.7373612,https://batdongsan.com.vn/ban-nha-rieng-duong-40-1-phuong-tan-phong-9/ban-gia-re-dien-tich-7x18m-tret-3-lau-so-40-kdc-an-phu-hung-quan-7-pr39305100,59.0,0,0,0
39859371,54.0,6900.0,4.0,4.0,2.0,,0,1,quan-10,106.6691787,10.7726449,https://batdongsan.com.vn/ban-nha-rieng-duong-su-van-hanh-phuong-10-6/ban-10-quan-10-54-m2-gia-6-ty-900-pr39859371,62.0,0,0,0
39858921,595.0,48000.0,,,,,0,0,tan-phu,106.630469514943,10.7986227865814,https://batdongsan.com.vn/ban-nha-rieng-duong-ha-thi-dat-phuong-tan-son-nhi/ban-595m2-mt-quan-phu-pr39858921,70.0,0,0,0
