productId,url,date,price,area,pricePerM2,type,provinceId,districtId,wardId,districtName
39271777,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-duong-vanh-dai-trong-xa-phong-phu-4-prj-khu-do-thi-moi-13b-conic-nam-sai-gon/ban-kdc-so-rieng-gia-chi-8-ty-mat-tien-60m-pr36502257,2024-05-14,8039.999999999999,120.0,67.0,dat-dat-nen,SG,72,11851,binh-chanh
38158002,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-xa-ka-do/co-hoi-so-huu-1-nen-nghi-duong-sat-tp-da-lat-chi-voi-so-tien-400tr-pr39633231?source=ad&adid=2413893,2024-05-14,880.0,150.0,5.87,dat-dat-nen,SG,72,11857,binh-chanh
37380281,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-xa-binh-loi-1/ban-chanh-gia-9-5-ty-dien-tich-947-7m2-300m2-o-pr39271777,2024-05-14,9500.0,947.7,10.02,dat-dat-nen,SG,72,11857,binh-chanh
39280314,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-duong-nguyen-van-linh-xa-phong-phu-4-prj-khu-do-thi-moi-13b-conic-nam-sai-gon/ban-biet-thu-dang-cap-trong-biet-lap-kieu-mau-dt-300m2-pr38158002,2024-05-14,20000.0,300.0,66.67,dat-dat-nen,SG,72,11857,binh-chanh
37092476,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-xa-phong-phu-4-prj-khu-dan-cu-greenlife-13c/can-ban-lo-e-85m2-canh-conic-13b-nguyen-van-linh-40tr-m2-pr37380281,2024-05-14,3900.0,85.0,45.88,dat-dat-nen,SG,72,11857,binh-chanh
39206972,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-xa-phong-phu-4-prj-khu-do-thi-moi-13b-conic-nam-sai-gon/ban-gap-biet-thu-sieu-dep-kdc-binh-chanh-dien-tich-247m2-gia-12-ty-san-so-do-pr39280314,2024-05-14,16500.0,247.0,66.8,dat-dat-nen,SG,72,11857,binh-chanh
39835630,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-duong-nguyen-van-linh-xa-phong-phu-4-prj-khu-dan-cu-greenlife-13c/ban-biet-thu-227m2-gia-9-1-ty-so-do-lien-conic-13b-13e-13a-pr37092476,2024-05-14,9000.0,226.5,39.74,dat-dat-nen,SG,72,11863,binh-chanh
39835990,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-xa-phong-phu-4-prj-khu-do-thi-moi-13b-conic-nam-sai-gon/ban-kdc-binh-chanh-so-rieng-gia-ban-16-ty-den-tich-280m2-pr39206972,2024-05-14,16000.0,280.0,57.14,dat-dat-nen,SG,72,11860,binh-chanh
39835935,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-duong-vinh-loc-b-xa-vinh-loc-b/-ngop-gia-re-chi-3-xx-ty-so-hong-rieng-full-tho-cu-5-2m-x-16m-goi-pr39835630,2024-05-14,3600.0,81.0,44.44,dat-dat-nen,SG,72,11856,binh-chanh
39834699,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-duong-xom-giua-xa-tan-nhut/chinh-chu-ban-846mv-tho-cu-mt-dau-sat-cho-dem-gia-giam-con-12ty-giam-loc-lh-pr39835990,2024-05-14,12000.0,846.0,14.18,dat-dat-nen,SG,72,11860,binh-chanh
30170627,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-duong-an-ha-xa-pham-van-hai/chinh-chu-b-nen-khu-tai-dinh-cu-30m-gia-2ty500-tl-lh-pr39835935,2024-05-14,2500.0,100.0,25.0,dat-dat-nen,SG,72,11857,binh-chanh
39124004,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p5/ban-dat-nen-du-an-xa-phong-phu-4-prj-khu-do-thi-moi-13b-conic-nam-sai-gon/can-ban-kdc-120m2-gia-65tr-ms-viem-pr39124004,2024-05-14,7560.0,120.0,63.0,dat-dat-nen,SG,72,11857,binh-chanh
38110776,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p5/ban-dat-nen-du-an-duong-nguyen-van-linh-xa-binh-hung-1-prj-duong-hong-garden-house/can-ban-lo-5x20-kdc-vi-tri-dep-giap-cong-vien-gia-8ty-pr38110776,2024-05-14,7500.0,100.0,75.0,dat-dat-nen,SG,72,11850,binh-chanh
